ID,Current_Utilization_Rate,Minimum_Payment_Flag,Days_Since_Last_Payment_Proxy,Target_Delinquent_Next_Month
3241,0.027646153846153845,0,-1,0
3242,0.45684,1,2,1
3243,0.010416666666666666,1,2,1
3244,0.49616666666666664,0,-1,1
3245,0.8867,1,0,0
3246,0.4553333333333333,1,2,0
3247,0.0,0,-2,0
3248,0.932,1,2,1
3249,0.05584827586206897,1,0,0
3250,0.91822,1,0,0
3251,0.6683307692307693,1,0,0
3252,0.94622,1,0,0
3253,0.00046666666666666666,0,-1,0
3254,0.09518,1,1,1
3255,0.616,1,0,0
3256,0.5757,1,0,0
3257,0.94305,1,2,1
3258,0.0,1,1,1
3259,0.02349245283018868,0,-2,0
3260,1.0188,1,0,0
3261,0.7742882352941176,1,0,0
3262,0.07313636363636364,0,-1,0
3263,0.005505555555555555,0,-1,0
3264,0.01205,0,-1,0
3265,0.8935,1,2,1
3266,0.0,1,1,1
3267,0.34481538461538463,1,0,0
3268,0.4631071428571429,1,0,0
3269,0.9836,1,0,0
3270,0.92845,1,0,0
3271,0.29084375,1,1,1
3272,0.17226875,1,0,0
3273,0.9745,1,0,0
3274,0.29072,1,0,0
3275,1.0148142857142857,1,0,0
3276,0.9537,1,1,1
3277,0.98368125,1,0,0
3278,0.0,1,1,1
3279,0.8459,1,0,0
3280,0.11015882352941177,0,-2,0
3281,0.00243,0,-1,0
3282,0.01045,0,-1,0
3283,0.0,1,1,0
3284,0.40072608695652173,1,0,0
3285,0.6828166666666666,1,0,0
3286,0.5227428571428572,1,0,0
3287,0.0,1,1,0
3288,0.40363333333333334,1,2,1
3289,0.9602,1,0,0
3290,0.0030814814814814815,0,-1,0
3291,0.029325,0,-1,1
3292,0.214325,1,2,1
3293,0.002425,0,-1,0
3294,0.9675,1,0,0
3295,0.18142894736842105,1,0,0
3296,1.00635,1,2,1
3297,0.8969,1,0,0
3298,0.01841875,0,-1,0
3299,0.03620869565217391,0,-1,1
3300,0.9037675675675676,1,2,1
3301,0.9905666666666667,1,1,0
3302,1.00365,1,0,0
3303,0.87645,1,1,1
3304,0.1801531914893617,1,0,0
3305,0.16411818181818183,1,0,1
3306,0.9860875,1,0,0
3307,0.0,0,-2,0
3308,0.2411,1,0,0
3309,0.7888,1,0,0
3310,0.008846428571428571,0,-2,0
3311,0.9773363636363637,1,2,1
3312,0.6431714285714286,1,0,0
3313,0.051585,1,0,0
3314,0.0033384615384615384,0,-1,0
3315,0.0,0,-2,0
3316,0.05921212121212121,0,-2,0
3317,0.516514,1,0,0
3318,0.037525,0,-1,0
3319,0.0365,1,2,1
3320,0.025490476190476192,0,-1,0
3321,0.007964,0,-2,0
3322,0.4125,1,0,0
3323,0.23125,1,0,0
3324,1.01812,1,0,0
3325,1.0043461538461538,1,1,0
3326,0.9859714285714286,1,0,1
3327,1.039375,1,0,0
3328,0.034992,0,-2,1
3329,0.2934,1,0,0
3330,0.01265625,1,0,0
3331,0.99224,1,1,0
3332,0.034833333333333334,1,0,0
3333,0.0,0,-2,1
3334,0.0,0,-2,0
3335,0.06920714285714286,0,-1,0
3336,1.3076666666666668,1,0,1
3337,0.26255,1,1,1
3338,0.96272,1,0,0
3339,0.7826,1,1,0
3340,0.07662,0,-1,1
3341,0.24825,1,0,0
3342,0.04232142857142857,1,0,0
3343,0.92192,1,0,0
3344,0.9544033333333334,1,0,1
3345,0.8945333333333333,1,2,1
3346,0.0,1,1,1
3347,0.01,1,2,1
3348,0.9163,1,0,0
3349,0.71345,1,2,0
3350,0.0,1,1,0
3351,0.7723666666666666,1,1,1
3352,0.915,1,0,0
3353,0.0,0,-2,0
3354,0.38219,1,0,0
3355,0.422865,1,0,0
3356,0.9557657894736842,1,0,0
3357,0.41298,1,0,0
3358,0.75302,1,0,1
3359,0.8247384615384615,1,0,1
3360,1.0981083333333332,1,0,0
3361,0.9278133333333334,1,0,0
3362,0.006416129032258065,0,-1,0
3363,1.3636363636363635,0,-2,0
3364,0.9887071428571429,1,0,1
3365,0.04290714285714286,0,-1,1
3366,0.0,1,1,1
3367,0.9937076923076923,1,0,0
3368,0.003511111111111111,0,-1,1
3369,0.5364,0,-1,0
3370,0.4459,0,-1,0
3371,1.2041333333333333,1,0,1
3372,0.32749285714285714,1,0,0
3373,0.23580588235294117,1,0,0
3374,0.0,0,-2,0
3375,0.04294523809523809,0,-1,0
3376,0.06345,0,-2,0
3377,0.36613142857142855,1,0,0
3378,0.97984,1,0,0
3379,0.0012333333333333332,1,2,0
3380,0.004905555555555555,0,-1,0
3381,0.8716,0,-1,0
3382,0.00747,1,0,0
3383,0.23788823529411765,1,0,0
3384,0.09498181818181818,1,1,1
3385,0.00195,0,-1,1
3386,0.0327,0,-2,0
3387,0.01428611111111111,0,-1,0
3388,0.003922,0,-1,0
3389,0.9231,1,0,0
3390,0.557837037037037,1,3,0
3391,0.32675,1,1,1
3392,0.0,0,-2,0
3393,0.7719066666666666,1,0,0
3394,0.3197615384615385,1,0,0
3395,0.018333333333333333,0,-1,0
3396,0.5242903225806451,1,0,0
3397,0.0,1,1,0
3398,0.28505,1,1,1
3399,0.0,1,1,0
3400,0.13346,1,0,1
3401,0.07177027027027028,0,-1,0
3402,0.8739461538461538,1,0,0
3403,0.007323943661971831,0,-2,1
3404,0.0,1,1,0
3405,0.5344375,1,0,0
3406,0.12178392857142857,1,0,0
3407,0.2802470588235294,1,0,0
3408,0.2955333333333333,0,-1,0
3409,0.0051209302325581395,0,-1,0
3410,0.01465,0,-1,0
3411,0.7606,1,0,1
3412,0.04060769230769231,1,0,0
3413,1.875e-05,0,-2,0
3414,0.5906,1,1,1
3415,0.09777941176470588,0,-2,0
3416,0.92072,1,0,0
3417,0.9675384615384616,1,0,0
3418,0.155903125,1,0,0
3419,1.11036,1,2,0
3420,0.0060305555555555555,0,-1,0
3421,0.9727809523809524,1,0,0
3422,0.026654545454545455,1,1,0
3423,0.337425,1,0,0
3424,1.0047166666666667,1,0,1
3425,0.79595,1,0,0
3426,0.8862333333333333,1,0,0
3427,0.11692777777777778,1,0,0
3428,0.30555,1,0,0
3429,0.0,1,1,0
3430,0.0,0,-2,0
3431,0.014879166666666667,0,-1,1
3432,0.0259,0,-1,0
3433,0.007670833333333333,0,-1,0
3434,0.73385,1,0,0
3435,0.0020526315789473684,0,-1,1
3436,0.0,1,1,0
3437,0.0464875,1,0,0
3438,0.5827724137931034,1,0,0
3439,0.019935,0,-1,0
3440,0.02008125,0,-2,0
3441,0.045777142857142857,1,0,0
3442,0.36152727272727275,1,0,0
3443,0.0,1,1,1
3444,0.001412,1,1,0
3445,0.004166666666666667,0,-1,0
3446,0.064425,1,0,0
3447,0.99439,1,0,1
3448,0.01034,0,-1,1
3449,0.96716,1,0,0
3450,0.003104761904761905,1,1,0
3451,0.03588,0,-1,1
3452,0.78104,1,0,0
3453,0.9942125,1,0,0
3454,0.05044,1,0,0
3455,0.86965,1,2,0
3456,0.55032,1,0,0
3457,0.28994,1,1,0
3458,0.6746214285714286,1,1,1
3459,0.8608391304347827,1,0,0
3460,0.1680478260869565,1,0,1
3461,0.7898125,1,0,0
3462,0.21158333333333335,1,0,0
3463,0.998345,1,0,0
3464,0.0,0,-1,0
3465,0.09555294117647059,0,-1,0
3466,0.019372,0,-1,0
3467,0.005075,0,-1,0
3468,0.97824,1,0,0
3469,0.0,1,1,0
3470,0.5751454545454545,1,0,0
3471,0.0,1,1,1
3472,0.259275,0,-1,1
3473,0.92535,1,0,0
3474,0.11713846153846154,1,0,0
3475,0.5511333333333334,1,0,0
3476,0.89865,1,0,0
3477,0.29266,1,0,1
3478,0.47856,1,0,0
3479,0.02187,0,-1,0
3480,0.4545,1,0,0
3481,0.00315,0,-1,0
3482,0.495675,1,2,1
3483,0.025013333333333332,0,-1,0
3484,0.9662,1,0,1
3485,0.99668,1,0,0
3486,0.89922,1,2,1
3487,0.003,0,-1,0
3488,0.002242857142857143,0,-1,0
3489,0.9429666666666666,1,0,0
3490,0.6234,1,0,0
3491,0.0184125,0,-1,1
3492,0.32975454545454547,1,0,0
3493,1.00189,1,0,0
3494,0.09413333333333333,1,0,0
3495,0.98499,1,2,0
3496,0.0,1,1,0
3497,1.0005,1,0,0
3498,0.0092,0,-1,0
3499,0.03825,1,0,0
3500,0.03159230769230769,0,-2,1
3501,0.5881,1,2,1
3502,0.12365454545454546,1,0,0
3503,0.36736111111111114,1,0,0
3504,0.1062,0,-1,1
3505,0.0011703703703703704,0,-1,0
3506,0.2039,0,-1,0
3507,0.041775,0,-1,0
3508,0.8902,1,0,0
3509,0.004619047619047619,0,-1,0
3510,0.9552,1,2,1
3511,0.39678,1,0,0
3512,0.06006818181818182,0,-2,0
3513,0.7277,1,2,1
3514,0.08595714285714286,1,0,0
3515,0.2467551724137931,1,0,0
3516,0.0034785714285714285,0,-1,0
3517,0.3573741935483871,1,0,0
3518,0.0,1,1,0
3519,0.0027694444444444446,0,-1,0
3520,0.6981327272727272,1,0,0
3521,0.0,1,1,0
3522,0.24757857142857143,1,0,0
3523,0.34188,1,0,0
3524,0.0,0,-2,0
3525,0.9047,1,0,0
3526,0.0231,1,0,0
3527,1.0041857142857142,1,0,0
3528,0.39865,1,1,0
3529,0.68963,1,0,0
3530,0.0,1,1,0
3531,0.0044,0,-1,0
3532,0.1671,0,-1,0
3533,1.0213625,1,0,0
3534,0.002276923076923077,0,-1,1
3535,0.48923,1,0,0
3536,0.17724444444444445,1,0,1
3537,0.1076625,1,2,0
3538,0.9837954545454546,1,5,1
3539,0.022738461538461537,0,-2,1
3540,0.8387,1,2,1
3541,0.04535,1,1,1
3542,0.68855,1,0,0
3543,0.2763,1,0,0
3544,0.14180714285714285,1,0,0
3545,0.0,1,1,1
3546,0.2290222222222222,1,0,0
3547,0.39703333333333335,1,0,0
3548,0.76522,1,0,0
3549,0.99555,1,1,1
3550,0.41828,1,0,0
3551,0.02,1,3,1
3552,0.00716,0,-1,0
3553,0.94714,1,2,0
3554,0.8057,1,0,0
3555,0.944125,1,0,0
3556,0.45124,1,0,0
3557,0.0059611111111111115,0,-2,0
3558,0.9692777777777778,1,0,0
3559,0.1082,0,-2,0
3560,0.000825,0,-1,0
3561,0.0928875,1,2,1
3562,0.6890111111111111,1,2,1
3563,0.38625,1,0,1
3564,1.3828555555555555,1,2,1
3565,0.029375,0,-1,0
3566,0.005942857142857143,0,-1,1
3567,0.8299583333333334,1,0,0
3568,1.203295652173913,1,1,0
3569,0.05954285714285714,0,-1,1
3570,0.63041,1,0,0
3571,0.36875555555555556,1,0,0
3572,0.9541842105263157,1,0,0
3573,0.94085,1,1,0
3574,0.768,1,0,1
3575,1.0141625,1,0,0
3576,0.8927833333333334,1,2,0
3577,0.008336,0,-1,0
3578,0.011,0,-1,1
3579,0.0,1,1,0
3580,0.7324,1,0,0
3581,0.0006866666666666667,0,-1,1
3582,0.12055714285714286,1,0,0
3583,0.159744,1,0,0
3584,0.3577,1,2,1
3585,0.1798857142857143,1,0,0
3586,0.0,1,1,0
3587,0.0,1,1,0
3588,0.0013857142857142857,0,-1,0
3589,0.06891428571428572,0,-2,0
3590,0.7028714285714286,1,3,1
3591,0.7583,1,0,0
3592,0.02243181818181818,0,-2,0
3593,0.91775,1,2,1
3594,0.7034,1,2,0
3595,1.013574,1,0,1
3596,0.9971238095238095,1,0,0
3597,0.9612,1,2,1
3598,0.81988,1,2,0
3599,0.0,1,1,0
3600,0.00132,0,-2,0
3601,0.0,1,1,0
3602,0.0,1,1,1
3603,0.3046478260869565,1,0,0
3604,0.0,1,1,0
3605,0.33682,0,-1,0
3606,0.9084666666666666,1,1,1
3607,0.17840851063829788,1,0,0
3608,0.135595,1,0,0
3609,0.4505851063829787,1,0,0
3610,0.17206451612903226,1,0,0
3611,0.9723380952380952,1,0,0
3612,0.048866,0,-1,0
3613,0.9123875,1,0,0
3614,0.59025,1,0,1
3615,0.024706666666666665,1,1,0
3616,1.2203435897435897,1,0,0
3617,1.0208,1,0,0
3618,0.0367051282051282,0,-2,0
3619,0.0018571428571428571,0,-1,1
3620,0.04689714285714286,0,-2,1
3621,0.021993333333333333,0,-1,0
3622,0.2605571428571429,1,0,0
3623,0.18135,1,0,0
3624,1.0022047619047618,1,0,1
3625,0.10822758620689656,0,-1,0
3626,0.0,1,1,1
3627,1.01402,1,0,0
3628,0.5895375,1,0,0
3629,0.11537941176470588,1,0,0
3630,0.33781666666666665,1,0,0
3631,0.10526666666666666,1,0,0
3632,0.07906153846153846,1,0,0
3633,0.96738,1,0,0
3634,0.1735095238095238,1,1,1
3635,0.5537153846153846,1,0,0
3636,0.23184814814814814,1,0,0
3637,0.1323,1,0,0
3638,0.85895,1,0,1
3639,0.9467214285714286,1,0,0
3640,1.06229,1,0,0
3641,0.58736,1,2,0
3642,0.054362,0,-1,0
3643,0.9813375,1,0,0
3644,0.23438636363636364,0,-1,1
3645,0.9119333333333334,1,2,0
3646,0.674025,1,0,0
3647,0.04910909090909091,0,-2,0
3648,0.020134375,0,-1,0
3649,0.22908260869565217,1,0,0
3650,0.039,0,-1,0
3651,0.295325,1,0,0
3652,1.0108,1,0,0
3653,1.0347111111111111,1,0,0
3654,0.9397,1,0,0
3655,0.5413875,1,0,0
3656,0.004861538461538461,0,-1,0
3657,1.0134818181818182,1,2,0
3658,0.6934266666666666,1,0,0
3659,0.08493333333333333,0,-1,0
3660,0.23279130434782608,1,0,0
3661,0.147596,1,0,0
3662,0.00495,1,0,0
3663,0.0018111111111111112,0,-1,0
3664,0.035,1,2,1
3665,0.05879090909090909,1,1,0
3666,0.36428,1,0,0
3667,0.9780846153846153,1,0,0
3668,0.16220555555555555,1,0,0
3669,0.019916666666666666,1,1,0
3670,0.02976923076923077,0,-1,0
3671,0.0,1,1,0
3672,0.0063625,1,0,0
3673,0.26273,0,-1,1
3674,0.7164,1,2,1
3675,0.12877142857142856,0,-1,0
3676,0.6991,1,0,0
3677,0.0024,0,-1,0
3678,0.0010833333333333333,0,-1,0
3679,0.2119875,1,0,0
3680,0.10149230769230769,0,-1,0
3681,0.33113333333333334,1,0,0
3682,0.7737697674418604,1,2,1
3683,0.83205,1,0,0
3684,1.00684,1,0,0
3685,0.9285428571428571,1,0,0
3686,0.05747,0,-1,0
3687,0.8187375,1,2,0
3688,0.2526,1,0,1
3689,1.0614,1,1,0
3690,0.0,1,1,0
3691,0.0,1,1,0
3692,0.024212,0,-2,0
3693,0.0,1,1,1
3694,0.40516,0,-1,0
3695,0.7853,1,2,1
3696,0.87192,1,0,0
3697,0.27434,1,0,0
3698,0.010213333333333333,0,-1,0
3699,0.0,1,1,1
3700,0.99094,1,0,0
3701,1.5,1,0,0
3702,0.04672,0,-2,0
3703,0.0,1,1,0
3704,0.002785714285714286,0,-1,0
3705,0.74965,1,0,1
3706,0.0,1,1,0
3707,0.9761090909090909,1,0,0
3708,1.0252571428571429,1,0,0
3709,0.10869333333333334,1,0,0
3710,0.94822,1,0,1
3711,0.4693555555555556,1,0,0
3712,0.7342862068965518,1,0,0
3713,0.0,1,1,0
3714,0.12893,1,1,0
3715,0.9955333333333334,1,0,0
3716,0.6851772727272727,1,2,0
3717,0.0,0,-2,0
3718,0.0,1,1,0
3719,0.06715,1,0,0
3720,0.0156,0,-1,0
3721,0.0,1,1,1
3722,0.27557777777777775,1,0,0
3723,0.2478,1,0,0
3724,0.747,1,2,1
3725,0.1104,0,-2,0
3726,0.96845,1,2,0
3727,0.002128,0,-1,0
3728,0.007408333333333334,0,-1,0
3729,1.023609090909091,1,1,1
3730,0.000625,0,-1,0
3731,1.027475,1,2,0
3732,0.10028292682926829,0,-2,0
3733,0.21293,0,-1,0
3734,0.09666,0,-1,0
3735,0.9851333333333333,1,0,0
3736,0.2384125,1,1,0
3737,0.02378139534883721,0,-2,0
3738,0.7293958333333334,1,0,0
3739,0.0,1,1,1
3740,0.17610666666666666,1,0,0
3741,0.6878307692307692,1,0,0
3742,0.940275,1,1,0
3743,0.04137142857142857,0,-1,1
3744,0.838675,1,2,0
3745,0.08679166666666667,0,-2,0
3746,0.006058620689655172,0,-1,0
3747,0.007904,0,-1,0
3748,0.00572,0,-1,0
3749,1.0139375,1,0,0
3750,0.14443076923076922,1,0,0
3751,0.0049241379310344825,0,-1,1
3752,0.005611111111111111,0,-1,0
3753,0.0,0,-2,0
3754,0.0022571428571428573,0,-1,0
3755,0.16558857142857142,0,-1,0
3756,0.0,0,-2,0
3757,0.45845,1,0,0
3758,0.0,1,1,1
3759,0.2797625,1,0,1
3760,0.007704,0,-1,0
3761,0.5761125,0,-2,0
3762,0.6992,1,0,0
3763,0.0,1,1,0
3764,0.9749571428571429,1,0,0
3765,0.006266666666666667,0,-1,0
3766,0.90055,1,0,0
3767,0.47243,1,2,1
3768,0.9949176470588236,1,0,0
3769,0.0,0,-2,0
3770,0.0,1,1,0
3771,1.0072125,1,0,0
3772,0.006253571428571429,0,-2,0
3773,0.0,0,-2,0
3774,0.0,1,1,0
3775,0.20776,0,-1,0
3776,0.659904347826087,1,0,0
3777,0.002524,1,1,1
3778,0.5803,1,0,0
3779,0.9595913043478261,1,0,0
3780,0.9086142857142857,1,0,0
3781,0.03324285714285714,0,-2,0
3782,0.023023255813953487,0,-1,0
3783,0.0016666666666666668,0,-1,1
3784,0.8327,1,0,0
3785,0.975,1,0,0
3786,1.0133875,1,7,1
3787,1.01231,1,0,0
3788,0.0,1,1,0
3789,0.09,0,-2,0
3790,1.00942,1,1,0
3791,0.004788,0,-1,1
3792,0.07435,0,-1,1
3793,0.0,1,1,0
3794,0.004272093023255814,0,-2,0
3795,0.6316333333333334,1,0,0
3796,1.0193,1,0,0
3797,1.5,1,0,0
3798,0.0,0,-2,0
3799,0.3839,1,0,0
3800,0.0,1,1,0
3801,1.4896,1,0,0
3802,0.45235454545454545,0,-2,0
3803,0.0047,0,-1,0
3804,0.2715375,1,1,0
3805,0.9915,1,0,1
3806,0.9932714285714286,1,1,0
3807,0.22455,1,0,0
3808,0.94657,1,0,0
3809,0.7221909090909091,1,0,0
3810,0.3429,1,0,0
3811,0.9523,1,0,0
3812,0.5457846153846154,1,2,1
3813,0.0,1,1,0
3814,0.9710666666666666,1,0,0
3815,0.0006916666666666667,0,-1,0
3816,0.0012,0,-1,1
3817,0.65626,1,0,1
3818,0.84312,1,0,0
3819,0.0,1,1,0
3820,0.5054666666666666,1,1,1
3821,0.014581818181818182,1,0,0
3822,0.02977,0,-2,0
3823,1.058975,1,1,1
3824,0.075545,0,-2,0
3825,0.0027166666666666667,0,-1,1
3826,0.14524,0,-1,0
3827,0.030004347826086956,0,-2,0
3828,0.5621,1,0,0
3829,0.8146,1,0,0
3830,0.0583,1,0,0
3831,0.0,0,-2,0
3832,0.70405,1,0,0
3833,0.03204166666666667,0,-1,1
3834,0.04399230769230769,0,-1,0
3835,0.62194,1,2,1
3836,0.0350325,0,-1,0
3837,0.018333333333333333,0,-2,1
3838,0.14182857142857141,1,0,0
3839,1.4379,1,0,0
3840,0.56258,1,2,1
3841,0.2515875,1,0,0
3842,0.4396342105263158,1,0,0
3843,0.10438,1,0,0
3844,0.24996,1,0,0
3845,0.09531162790697674,1,0,0
3846,0.38201666666666667,1,0,0
3847,0.12126666666666666,1,0,0
3848,1.0049705882352942,1,0,0
3849,0.5826142857142858,1,0,0
3850,0.003,0,-1,0
3851,0.98504,1,1,1
3852,0.0,1,1,1
3853,0.02116,0,-1,1
3854,0.70215,1,2,0
3855,0.018318181818181817,0,-1,0
3856,0.8494777777777778,1,0,0
3857,0.36,1,0,0
3858,0.87494,1,0,0
3859,0.0,1,1,0
3860,0.56685,1,2,1
3861,1.03342,1,0,0
3862,0.6706294117647059,1,0,1
3863,0.937828947368421,1,0,0
3864,0.0541,1,1,1
3865,0.6531333333333333,1,0,0
3866,0.0251875,0,-1,0
3867,0.49275,1,2,1
3868,0.00364,1,2,0
3869,0.004975,0,-2,1
3870,0.2645777777777778,1,1,0
3871,0.0,1,1,1
3872,0.9777,1,2,1
3873,0.8781,1,2,0
3874,0.64238,1,1,1
3875,0.023178125,0,-1,0
3876,0.00438,0,-1,0
3877,0.23152307692307691,1,0,0
3878,0.95324,1,0,0
3879,0.0525,1,2,1
3880,0.9687333333333333,1,0,0
3881,0.061136666666666666,0,-1,0
3882,0.18017666666666668,1,0,0
3883,0.02696,0,-1,0
3884,0.6743,1,0,0
3885,0.0195,0,-1,1
3886,0.07783589743589743,0,-1,0
3887,0.9980857142857142,1,0,0
3888,0.5291366666666667,1,0,0
3889,0.99395,1,0,0
3890,0.489105,0,-1,0
3891,0.0268375,0,-1,0
3892,1.003125,1,0,0
3893,0.007164705882352941,0,-1,0
3894,1.00374,1,0,0
3895,0.82609,1,0,0
3896,0.06413333333333333,1,0,0
3897,0.8768333333333334,1,0,0
3898,0.2282,0,-2,0
3899,0.5930142857142857,1,0,1
3900,0.98774,1,0,0
3901,0.5279153846153846,1,0,0
3902,0.17902,1,1,1
3903,0.32298,1,0,0
3904,0.04992,1,0,0
3905,0.64291875,1,1,0
3906,0.0002888888888888889,0,-1,0
3907,0.2971736842105263,1,0,0
3908,0.41723333333333334,1,1,1
3909,0.9506,1,0,0
3910,0.0035272727272727274,0,-1,1
3911,0.0078,0,-1,1
3912,0.0,1,1,0
3913,0.84615,1,0,0
3914,0.010761538461538461,0,-1,0
3915,0.92105,1,0,0
3916,0.281675,1,0,0
3917,1.01902,1,2,1
3918,0.9412923076923077,1,0,1
3919,0.006705555555555556,0,-1,1
3920,0.0,1,1,0
3921,0.011434782608695652,0,-1,1
3922,0.1026923076923077,0,-1,0
3923,0.88875,1,0,0
3924,0.0,0,-2,0
3925,0.4556909090909091,1,0,0
3926,0.4113,1,0,0
3927,0.88485,1,0,0
3928,0.9492458333333333,1,0,1
3929,0.030495833333333333,0,-1,0
3930,0.52104,1,0,0
3931,0.37596,1,0,0
3932,0.8779666666666667,1,0,1
3933,0.4521782608695652,1,0,0
3934,0.84245,1,0,0
3935,0.5028,1,0,0
3936,0.8786692307692308,1,2,0
3937,0.011573333333333333,0,-2,0
3938,0.68765,1,1,0
3939,0.13864615384615384,1,0,0
3940,0.06083,1,0,0
3941,0.2770851851851852,1,0,0
3942,0.0,1,1,1
3943,0.04115,1,2,0
3944,0.001305,0,-1,0
3945,0.0156,0,-1,0
3946,0.0,0,-2,1
3947,0.002193333333333333,0,-2,0
3948,0.0,1,1,0
3949,1.02922,1,0,0
3950,0.008061538461538462,0,-1,0
3951,1.0187166666666667,1,2,0
3952,0.13162857142857143,1,0,0
3953,0.010915625,0,-1,0
3954,0.7240545454545455,1,0,0
3955,0.08230238095238095,1,0,0
3956,0.0751875,0,-1,0
3957,0.18576578947368422,1,0,0
3958,0.8678,1,0,0
3959,0.71078,1,0,1
3960,0.039,0,-1,0
3961,0.83295,1,0,0
3962,0.9901375,1,0,0
3963,0.0,1,1,1
3964,0.20186666666666667,1,2,1
3965,0.62552,1,0,0
3966,0.6524238095238095,1,0,0
3967,0.73885,1,0,0
3968,0.24582,1,0,0
3969,0.0,1,1,0
3970,0.24282222222222222,1,0,0
3971,0.015036,0,-2,0
3972,0.8807310344827586,1,2,1
3973,0.03584166666666667,0,-1,0
3974,0.003777777777777778,0,-1,0
3975,0.03515,1,0,0
3976,0.258151724137931,1,0,0
3977,0.9738,1,2,0
3978,0.0017096774193548388,0,-1,0
3979,0.9358,1,0,0
3980,0.6987653846153846,1,0,0
3981,0.39834444444444445,1,0,1
3982,0.0048,0,-1,0
3983,0.006666666666666667,0,-2,0
3984,0.820275,1,0,0
3985,0.023813333333333332,1,0,0
3986,1.0063333333333333,1,0,1
3987,0.053002,1,0,0
3988,0.6988380952380953,1,0,0
3989,0.00356,0,-1,0
3990,0.90939,1,0,1
3991,0.5754291666666667,1,1,1
3992,0.60242,1,0,0
3993,0.8855,1,3,1
3994,0.017063636363636364,1,0,1
3995,0.049365,0,-1,0
3996,0.0,1,1,0
3997,0.19568,1,0,1
3998,0.6695166666666666,1,0,0
3999,0.4868,1,2,1
4000,0.014288235294117647,0,-1,1
4001,0.06766666666666667,1,2,0
4002,0.0111125,0,-1,1
4003,0.999455,1,0,1
4004,0.676075,1,0,0
4005,0.05611739130434783,1,0,0
4006,0.53325,0,-1,0
4007,0.105,1,2,1
4008,0.0,1,1,0
4009,0.0,1,1,0
4010,1.5,1,0,0
4011,0.6616857142857143,1,0,0
4012,0.95728,1,0,0
4013,0.008905555555555555,0,-2,0
4014,0.97645,1,4,1
4015,0.9729818181818182,1,0,0
4016,0.90822,1,5,1
4017,0.9867576923076923,1,0,0
4018,0.935,1,0,0
4019,0.0,1,1,1
4020,0.9298666666666666,1,2,1
4021,0.99596,1,0,0
4022,0.0,0,-2,0
4023,0.019904,0,-2,0
4024,0.020964,0,-2,0
4025,0.0,1,1,0
4026,0.176968,0,-1,0
4027,0.004873076923076923,0,-1,0
4028,0.9777541666666667,1,2,0
4029,0.30373333333333336,1,0,0
4030,0.001304,0,-1,1
4031,0.98542,1,0,0
4032,0.0,1,1,0
4033,0.9720176470588235,1,0,0
4034,0.04026056338028169,1,0,0
4035,0.331,1,0,0
4036,0.2317,1,0,0
4037,0.0,1,1,1
4038,0.02076,0,-1,0
4039,0.15112,1,0,0
4040,0.87345,1,2,0
4041,0.0,1,1,0
4042,0.57115,1,0,0
4043,0.006480555555555555,0,-2,0
4044,0.0170875,0,-1,1
4045,0.15125,1,0,0
4046,0.57138,1,0,0
4047,0.39668,1,0,0
4048,0.08647272727272727,1,2,1
4049,0.5094333333333333,1,0,1
4050,0.01045,0,-1,0
4051,0.00659375,0,-1,0
4052,0.3685,1,0,0
4053,0.02886315789473684,1,0,0
4054,0.9489,1,0,1
4055,0.0078,0,-1,0
4056,0.6313857142857143,1,0,0
4057,0.81445,1,0,0
4058,0.8283,1,0,0
4059,0.0,1,1,0
4060,0.761004,1,0,0
4061,0.1390625,0,-1,0
4062,0.0088125,0,-1,0
4063,1.1667363636363637,1,0,0
4064,0.0,1,1,1
4065,0.52822,1,2,1
4066,0.00216,1,2,0
4067,0.5009,0,-1,0
4068,0.50874,0,-1,1
4069,0.0208,0,-2,1
4070,0.421,1,0,0
4071,0.020785,0,-2,0
4072,0.590425,1,0,0
4073,0.033155555555555556,0,-1,0
4074,0.32398333333333335,1,0,0
4075,0.3085478260869565,1,0,0
4076,0.9052666666666667,1,0,1
4077,0.1061,1,1,0
4078,0.99494,1,3,1
4079,0.004379166666666667,0,-1,0
4080,0.0302,0,-1,0
4081,0.299975,1,0,0
4082,0.0082475,0,-1,0
4083,0.9814583333333333,1,0,0
4084,0.0,1,1,0
4085,0.9948666666666667,1,1,0
4086,1.0137266666666667,1,0,0
4087,0.6709516129032258,1,2,0
4088,0.9039133333333333,1,0,0
4089,0.138,1,0,0
4090,0.0,1,1,1
4091,0.70332,1,0,0
4092,1.1762263157894737,1,0,1
4093,0.61546,1,2,0
4094,0.24377,1,1,1
4095,0.9650733333333333,1,0,0
4096,0.24075,1,0,0
4097,0.00368,1,1,0
4098,0.972475,1,0,0
4099,1.0182166666666668,1,2,1
4100,0.32088,0,-1,0
4101,0.007416666666666667,0,-1,1
4102,0.0,0,-2,0
4103,0.0223625,0,-1,1
4104,0.12423333333333333,1,0,0
4105,0.03559047619047619,1,2,1
4106,0.008922222222222222,0,-1,0
4107,0.004271428571428572,0,-2,0
4108,0.6337931034482759,1,0,1
4109,0.11041538461538461,1,0,0
4110,0.002126086956521739,0,-2,0
4111,0.153,1,0,0
4112,0.0,1,1,0
4113,0.07739285714285714,0,-2,0
4114,0.0,0,-2,0
4115,0.9298,0,-1,0
4116,0.2026888888888889,0,-1,0
4117,0.10198571428571429,1,0,1
4118,0.00872608695652174,0,-1,0
4119,0.34006,1,0,0
4120,0.04294,0,-1,0
