ID,Current_Utilization_Rate,Minimum_Payment_Flag,Days_Since_Last_Payment_Proxy,Risk_Score
18556,0.6592333333333333,1,0,0.14360530554508527
1754,0.55245,1,0,0.13806886684981798
12708,0.1439314285714285,0,-1,0.20057214470055262
6343,0.0422533333333333,0,-1,0.19367669283921388
19775,0.3612541666666666,1,0,0.12860426817416917
12270,0.4708,1,0,0.13395738657842243
19416,0.0013565217391304,0,-2,0.0693805584387624
15057,0.454,1,1,0.32713141181088107
17129,0.95216,1,0,0.15974394833859654
3258,0.0,1,1,0.2858264110041178
23008,0.0159,0,-2,0.06978404273839442
28554,0.010372,1,1,0.2867345750293105
20141,0.17834,1,1,0.30167863498573816
29582,0.0060578947368421,0,-1,0.19126592219223867
9558,0.0091,0,-1,0.19146765432813542
9744,0.0273,0,-1,0.19267794880323913
9826,0.009734693877551,0,-1,0.19150976346189807
1097,0.0180230769230769,0,-1,0.19206030984739725
29012,0.7243362068965518,1,1,0.35312282195799866
11427,1.5,0,-2,0.12411482925741714
19018,0.5174,1,0,0.13629109327989095
13036,0.003,0,-1,0.19106330658952897
1610,0.3834619047619048,1,0,0.1296745355980921
8083,0.23526,1,1,0.30684198845980576
22009,0.483891304347826,1,0,0.13460956014430953
9020,0.852435,1,2,0.6461085909446816
24937,0.053474193548387,0,-1,0.19442872219690716
20273,0.4743578947368421,1,2,0.6082493875862378
23388,0.0191777777777777,0,-1,0.19213710520516666
18625,0.3919666666666667,1,0,0.13008641242786925
11060,0.3568125,1,1,0.31803085884654664
7983,0.9267,1,1,0.3731746875681634
24321,0.2198192307692307,1,0,0.12196358635808023
2683,0.00395,0,-1,0.19112623587323951
17063,0.9349666666666666,1,0,0.15875746551698047
10143,0.1268675,1,2,0.5722529148493888
23654,0.0102933333333333,0,-2,0.06962823877496281
6471,0.02976875,1,0,0.11350705698297767
24899,0.02,0,-1,0.19219180276634515
24329,0.0183363636363636,0,-2,0.06985184744420062
12739,0.3873125,1,0,0.1298608782920309
16565,0.249434375,1,0,0.12332918181539829
15750,0.0245333333333333,0,-1,0.19249359158600646
24148,0.2443285714285714,1,0,0.1230928123942834
619,0.98065,1,0,0.1613895083040073
3118,1.0314636363636365,1,0,0.1643584069795629
17324,1.1368857142857145,1,2,0.6734594310947276
68,0.0014285714285714,1,2,0.5590467950905373
26029,0.2433576923076923,0,-1,0.20749114746532518
14472,0.7888545454545455,1,2,0.6398541676955772
18837,0.1457333333333333,1,2,0.5742306941543003
18041,0.0568,0,-1,0.19465204507234707
16819,0.8924666666666666,1,0,0.15634019991837056
22867,0.004875,0,-1,0.19118752433180797
17924,0.94194,1,2,0.6548287738735772
5440,0.2580272727272727,1,2,0.5859517770297769
17738,0.115525,1,0,0.11725773465142209
24134,0.6025923076923076,1,0,0.14064595493021564
6864,0.8852666666666666,1,0,0.15593366986592105
15819,0.1861625,1,0,0.12042745492504252
5910,0.7552285714285715,1,0,0.14873898871081012
13771,0.00423,0,-1,0.19114478647158845
17350,0.76725,1,1,0.35733483423201934
13933,0.3069,1,1,0.31341000218865406
6753,1.0205,1,2,0.6623979380316066
8566,0.5202666666666667,1,0,0.13643576673100624
11994,0.2977,1,2,0.5900703142488268
18284,1.0832842105263158,1,0,0.1674311630998062
23405,0.0825875,0,-1,0.19639023811086348
22711,0.0,0,-2,0.06934303430315072
22112,0.9750166666666666,1,2,0.6580255152386774
27664,0.7209,1,0,0.1468859697226137
27749,1.0041153846153843,1,2,0.6608259951799048
19866,0.1256,1,1,0.29693881229845887
4205,0.00746,0,-1,0.1913588802964718
21394,0.0,0,-2,0.06934303430315072
2582,1.054,1,1,0.3860209431274193
19198,0.071514,0,-2,0.07134705305981731
3392,0.0,0,-2,0.06934303430315072
8296,0.74396,1,2,0.6354089567173171
28551,1.01708,1,0,0.1635135864170511
1861,0.0,1,1,0.2858264110041178
8399,0.0,1,1,0.2858264110041178
23302,0.9920222222222222,1,2,0.6596634938914453
11839,0.2614333333333333,1,0,0.12388620040699198
2773,0.8774,1,2,0.6485509380691247
13867,0.0497666666666666,0,-1,0.19417999655629062
7165,0.0,0,-2,0.06934303430315072
20938,0.1153964285714285,1,0,0.11725203178142776
21223,0.0,0,-2,0.06934303430315072
7867,0.2442461538461538,1,0,0.12308900012865262
6600,0.4454666666666667,1,0,0.13270293363591715
1818,0.0045333333333333,0,-1,0.19116488450477254
2242,1.0254444444444444,1,2,0.6628716067751991
25646,0.887875,1,2,0.6495734138287493
2501,0.4182090909090909,1,0,0.13136432326656772
1353,0.0348923076923076,1,0,0.11372817342358625
4198,0.1348125,0,-1,0.19994629790808272
17243,0.026875,1,0,0.11338233766086385
22454,0.6838888888888889,1,0,0.14490960218709972
15956,0.0345904761904761,1,0,0.11371513693544429
201,0.0041666666666666,0,-2,0.06945835252555549
13534,0.31004,1,0,0.12616476833272403
6499,0.0047,0,-2,0.06947312606295511
4437,0.0,1,1,0.2858264110041178
27116,0.0,1,1,0.2858264110041178
29317,0.0,1,1,0.2858264110041178
21502,0.0,1,1,0.2858264110041178
19677,0.00975,0,-1,0.19151077904274388
402,0.6887,1,0,0.14516525773838873
22431,0.4111444444444444,1,0,0.1310192561872788
18355,0.0005307692307692,0,-1,0.19089981543643192
16666,0.49487,0,-1,0.22577317236113226
24149,0.9301333333333334,1,0,0.15848104016960188
19782,0.001625,0,-1,0.19097225276322094
28963,0.00905,0,-1,0.19146433734939136
4319,0.4340235294117647,1,0,0.1321395634478452
8350,0.7695625,1,0,0.14951840994875434
13838,0.035895,0,-1,0.19325153518408797
627,0.8577142857142858,1,0,0.15438594907531428
23554,0.0244114285714285,0,-2,0.07002118373836633
21471,0.98238,1,1,0.37877273054775656
7612,0.8510625,1,0,0.1540141802115079
29212,1.02318,1,0,0.16387144153426084
13486,0.19625,1,0,0.12088609919034672
3460,0.1680478260869565,1,0,0.11960761231371272
13742,0.96528,1,0,0.16050005507506657
874,0.0247388888888888,0,-1,0.1925072841877211
4905,0.8512,1,0,0.1540218576807225
11267,0.2423571428571428,1,2,0.5843216657928957
26214,0.0004186046511627,0,-1,0.1908923914045384
3464,0.0,0,-1,0.19086468643920088
8567,0.8897916666666666,1,0,0.15618906199773722
7055,0.99964,1,0,0.16249394101872475
16732,0.10603,1,0,0.11683722427974673
22917,0.0178166666666666,0,-1,0.19204658464516997
25699,0.031845,0,-1,0.19298109725172083
24215,0.0,1,1,0.2858264110041178
13437,1.5,1,0,0.19382146594858216
17158,0.0014173913043478,0,-2,0.06938224265453356
8804,0.5236,1,0,0.13660415424835018
9934,0.0102,0,-1,0.19154063895626477
25253,0.7968333333333333,1,2,0.640641704772628
4632,0.81925,1,0,0.15224629520219807
24587,0.006005,0,-1,0.19126241600178084
12605,0.8846,1,1,0.3689643276537985
10740,0.1986074074074074,1,2,0.5797608564572968
13178,0.0083333333333333,1,2,0.559776077813787
16997,0.1717,1,0,0.11977251503820056
8137,0.0017411764705882,0,-1,0.19097994479886285
13592,0.9754916666666666,1,0,0.16109055551632498
27494,0.0252625,1,0,0.11331289150311549
19307,0.1723266666666666,1,0,0.119800829986535
3384,0.0949818181818181,1,1,0.2942069396743808
13809,1.02204,1,0,0.1638045158831305
12543,0.1268,1,0,0.11775878082010638
14787,0.6347,1,0,0.14231718781997194
1917,0.0514545454545454,1,0,0.11444551698692862
14823,0.0125,0,-1,0.19169331177456733
12991,0.95475,1,1,0.3759906810809675
13055,0.0144,0,-1,0.19181950280379093
1544,1.0075,1,0,0.1629528472915956
19806,0.0,0,-2,0.06934303430315072
25672,0.0117225,0,-2,0.06966792337614845
18477,0.6286916666666666,1,0,0.14200319421656418
1351,0.0,1,1,0.2858264110041178
9496,0.0301538461538461,0,-1,0.19286825605144975
28894,0.0553333333333333,1,3,0.804210024627683
5173,0.0,1,1,0.2858264110041178
13337,0.0016666666666666,0,-1,0.19097501148296034
1443,0.0078,0,-1,0.1913814271336711
22329,0.28646875,1,0,0.12505535734804896
13100,1.0029125,1,0,0.1626848793211253
574,0.01955,0,-2,0.06988564602797362
18,0.79151875,1,0,0.15071882602291756
5063,0.9422,1,0,0.15917188090231837
20430,0.8837,1,2,0.6491660517222878
353,0.0,1,1,0.2858264110041178
12595,0.1597625,1,0,0.119234241100955
5899,0.002156,0,-2,0.0694026824251885
24220,0.0027310344827586,0,-1,0.1910454928251011
14874,0.4676,1,1,0.32841554681578145
20307,0.3410666666666667,1,0,0.12763790523427737
29484,0.259975,1,0,0.12381838616466287
189,0.0,1,1,0.2858264110041178
18132,0.0170041666666666,0,-2,0.06981476447001009
13503,0.0,0,-2,0.06934303430315072
11555,1.0771266666666666,1,8,0.9995061607996625
28698,0.7659242424242424,1,0,0.14932025796222637
20728,0.7420333333333333,1,0,0.14802445186435947
9503,0.789175,1,0,0.15059030899871875
24127,0.72905,1,2,0.6339274823599172
9811,0.43555,1,0,0.13221459750696277
27605,1.0009333333333332,1,0,0.16256938065304183
26691,0.5300090909090909,1,0,0.1369284090609687
6315,0.9491428571428572,1,0,0.1595704786499211
29550,0.1204408163265306,0,-1,0.19896292166225316
23627,0.5002518518518518,1,0,0.1354283656827937
11008,0.417206,1,0,0.13131528113815583
8230,1.161856,1,0,0.17217745991005318
5787,0.0104166666666666,1,2,0.5599960695012215
19292,0.0027166666666666,0,-2,0.06941820166556865
24556,0.91176,1,0,0.1574338068823532
29573,0.0075333333333333,0,-1,0.19136374316827642
7944,1.0075333333333334,1,0,0.1629547956796249
4014,0.97645,1,4,0.950732543943733
11542,0.229205,1,0,0.12239496196752478
1789,1.0076,1,0,0.1629586925119669
16992,0.7333,1,2,0.6343500267469462
26457,0.9839,1,0,0.16157809301411485
25026,0.158922,1,0,0.1191964210325466
10863,0.0,1,1,0.2858264110041178
2932,0.2027304347826087,1,1,0.30388511182599515
23691,0.0024,0,-2,0.06940943594491003
2560,0.122275,1,0,0.11755747327622071
11343,0.86065,1,2,0.6469131206223806
29682,0.0013861111111111,0,-1,0.19095643669101964
27704,0.0248090909090909,1,2,0.5615152038277802
19336,0.2840571428571428,0,-1,0.2103737529111378
12251,0.2757852941176471,0,-2,0.07736905838793388
7002,0.0044076923076923,0,-1,0.19115655967986797
14193,0.0334826086956521,1,0,0.11366729788794892
4457,0.0,1,1,0.2858264110041178
25543,0.13926875,1,0,0.11831503486478749
8044,0.0023294117647058,0,-1,0.1910188954478964
17037,0.2486714285714285,1,0,0.12329383700141676
4767,0.046475,0,-1,0.19395937205408548
22905,0.0,1,1,0.2858264110041178
1095,0.97314,1,1,0.37784146198644736
224,0.286415625,1,0,0.12505286642189004
257,0.0082428571428571,1,0,0.11258215993625059
11937,0.06252,0,-1,0.19503658926723774
5370,0.4350205128205128,1,0,0.1321885663366581
15635,0.028125,0,-2,0.07012488265195621
7402,0.8515,1,0,0.15403860960921628
1367,0.0015346153846153,0,-1,0.190966268568127
8660,0.0,1,1,0.2858264110041178
9275,0.53066,1,0,0.13696137666933783
21876,0.4848793103448275,1,0,0.13465888859827038
4283,0.0738564102564102,1,0,0.1154220525537192
19517,0.0619089285714285,1,0,0.11490034300339047
2563,0.9770357142857145,1,2,0.65822018851418
29896,0.1734782608695652,0,-1,0.2026100659560123
21346,0.7506257142857143,1,0,0.1484894161330908
6566,0.4340444444444444,1,0,0.13214059128775607
17424,0.7411,1,0,0.14797401838064478
5973,0.995625,1,0,0.16225992736830627
8188,0.4225625,1,0,0.13157734600508234
12717,0.205755,1,0,0.12131963694903664
17435,0.02884,0,-1,0.1927806251395447
17044,0.936,1,2,0.6542531981280046
462,0.0211125,0,-1,0.19226582967310785
2476,0.8923,1,0,0.1563307797460294
14532,0.40658,1,0,0.13079671905913653
23763,0.0,1,1,0.2858264110041178
6583,0.861625,1,2,0.647008551349027
19879,0.0153485714285714,0,-1,0.19188252714414394
5615,0.8908333333333334,1,0,0.15624790216848278
9239,0.4649166666666666,1,0,0.13366516567245343
5333,0.92375,1,0,0.1581165669043288
6363,0.9922,1,1,0.3797634356792046
9591,1.5,1,0,0.19382146594858216
3981,0.3983444444444444,1,0,0.13039601117759592
15313,1.0258333333333334,1,0,0.1640272951392588
4815,0.00755,0,-1,0.19136484837956957
17226,0.0518,1,0,0.1144605211753892
29546,0.74416,1,0,0.14813942120934678
17928,0.6696,1,0,0.1441525152100528
6216,0.056005,1,1,0.29075057857693565
875,0.1473,0,-1,0.20080370605348552
27723,0.0055571428571428,1,2,0.5594828866968541
11382,0.0177833333333333,0,-1,0.19204436822300938
22687,0.0122,0,-1,0.19167339266532593
17620,0.6592,1,2,0.626953709188029
2114,0.96116,1,0,0.1602623078477048
14339,0.3274,1,0,0.12698721469774463
28868,0.2415238095238095,1,0,0.12296313379402862
22896,1.005390909090909,1,1,0.38109579724820297
21144,0.6188166666666667,1,0,0.14148838591232535
26852,0.2334142857142857,1,0,0.12258884936791539
25324,0.1709266666666666,1,0,0.11973758115693839
5565,0.9837857142857144,1,0,0.16157145844711665
29048,0.4869666666666666,1,0,0.13476315481470016
4563,0.03333,0,-1,0.19308022437820885
25741,0.0697674418604651,1,0,0.11524326852429802
3052,1.0446128205128205,1,1,0.38506796568443463
25813,0.94634,1,0,0.15940946601641354
2214,0.0661857142857142,1,0,0.11508686078171843
29814,0.117452,0,-1,0.1987588704130312
14801,0.0228090909090909,0,-1,0.19237876442348203
3469,0.0,1,1,0.2858264110041178
13898,0.5917375,1,1,0.3402538393088782
23780,0.1004666666666666,0,-2,0.07217349259534082
14946,0.9568,1,0,0.1600110216963032
7887,0.30817,0,-1,0.2120953929239614
4820,1.0301,1,0,0.16427816380525653
23659,0.0790111111111111,1,0,0.11564777774361279
23828,0.3797892857142857,1,2,0.5985516417473064
19216,0.3948333333333333,1,0,0.13022549263565242
1903,0.012114,0,-1,0.19166768281189095
22113,0.39778,1,0,0.13036858590546488
23123,0.1189959183673469,1,0,0.11741178042577743
10164,0.8408666666666667,1,0,0.15344575602999533
64,0.57436,1,0,0.13919002940402606
26992,0.52735,1,0,0.13679379927867857
2091,0.002976,0,-1,0.19106171700207467
13516,0.0,1,1,0.2858264110041178
25506,0.4569818181818181,1,0,0.1332719015462005
17302,0.95478,1,0,0.15989470829085373
17147,0.0370666666666666,0,-2,0.07037515531365117
25146,0.0,0,-2,0.06934303430315072
15875,0.27034,1,0,0.12430106346359814
19078,0.4496333333333333,1,1,0.3267196513010433
6264,0.0008695652173913,0,-2,0.06936708607461178
9902,0.085616,1,2,0.5679203877001684
25714,0.9381363636363635,1,0,0.15893895737480704
25331,0.5633055555555555,1,0,0.13862340849815025
9749,0.5530111111111111,1,0,0.13809748474785086
763,0.0306423076923076,0,-1,0.19290084318902462
19241,0.0190368421052631,1,0,0.11304511673822322
25879,0.359085,1,2,0.5964178532811728
16056,0.774375,0,-1,0.24739442457861335
8584,0.9401388888888887,1,0,0.1590537055318865
18840,0.0023066666666666,0,-1,0.19101738924335682
4055,0.0078,0,-1,0.1913814271336711
9857,0.927,1,2,0.6533802525201788
6468,0.0,1,1,0.2858264110041178
13740,0.06,1,2,0.5652247293642472
805,0.1410772727272727,1,0,0.11839590507038061
15312,0.0,1,1,0.2858264110041178
12628,0.0,0,-2,0.06934303430315072
14047,0.9687375,1,0,0.16069979239589866
10046,0.85644,1,0,0.15431467238107793
25421,0.86555,1,2,0.6473926025526262
9035,0.0197277777777777,1,1,0.2875552379035483
4887,0.0041194444444444,0,-1,0.19113746176550986
17183,0.2305692307692307,1,0,0.12245777201186811
8682,1.002473333333333,1,0,0.16265924506836707
8990,0.7099619047619048,1,0,0.14629957127247536
407,0.2206333333333333,1,0,0.12200095108840821
12686,0.6338384615384616,1,0,0.14227212855338842
6013,0.00405,0,-2,0.06945512120179191
15488,0.0,1,1,0.2858264110041178
12882,0.1846285714285714,1,0,0.12035784411493529
7541,0.0950047619047619,1,0,0.1163505858545025
5557,1.02888,1,0,0.16420639959163222
14032,0.53735,1,0,0.13730060268202351
19506,0.692852380952381,1,0,0.14538621026407242
29636,0.97175,1,0,0.160873986179536
26817,0.0089807692307692,0,-1,0.19145974468199298
12432,0.078015,1,0,0.11560412798628261
13629,0.85248,1,0,0.15409334296101387
29085,0.0,0,-2,0.06934303430315072
11167,0.6521142857142858,1,1,0.3460856986341049
27694,0.1808,0,-1,0.2031174465188482
18645,0.0,1,1,0.2858264110041178
13283,0.5499181818181819,1,1,0.3362425269250297
15883,0.3891,1,0,0.12994745856512213
23772,0.466225,1,0,0.13373010299256585
9493,1.02212,1,1,0.3827881121105316
16749,0.58014,1,2,0.6189963670829183
23239,1.01328,1,0,0.1632909782603905
17214,0.25488,1,1,0.3086331390362209
15713,0.0,0,-2,0.06934303430315072
16734,0.98662,1,0,0.16173606062086054
5707,0.5177485714285714,0,-1,0.22749154721996878
16527,0.7474,1,2,0.6357503962074427
10943,0.0261666666666666,0,-1,0.19260241272965536
25745,0.0091375,0,-1,0.19147014209097402
13923,0.880625,1,0,0.15567204687850172
4564,0.0190897435897435,0,-1,0.19213124951670235
10320,0.7729384615384616,1,0,0.14970247019690594
25100,0.0132416666666666,1,1,0.28698614528336336
20311,0.9035944444444444,1,0,0.15697020009895657
28238,0.0169111111111111,0,-2,0.06981217486029989
7012,0.056055,0,-1,0.19460200254846913
28071,0.6637428571428572,1,0,0.14384313024303413
23241,1.0017363636363636,1,0,0.16261623530207023
7756,0.0767166666666666,0,-1,0.195993489183835
18961,0.0,0,-2,0.06934303430315072
13064,0.8821888888888889,1,0,0.1557601539264804
11710,0.0,1,1,0.2858264110041178
7603,0.2855,1,0,0.12500994125905998
4895,0.0,1,1,0.2858264110041178
26331,0.0,0,-2,0.06934303430315072
29978,0.3141404761904762,1,0,0.12635862018192384
27317,0.8958,1,0,0.15652870049188541
14282,0.530175,1,0,0.1369368114835112
13796,0.1481111111111111,0,-1,0.2008594931088888
9000,0.0,1,1,0.2858264110041178
5279,0.997090625,1,0,0.1623453195856461
27166,0.8503357142857143,1,1,0.3655522404034336
14050,0.0,1,1,0.2858264110041178
12233,0.830325,1,0,0.15285985861478532
18578,0.46222,0,-1,0.22333684142079874
15424,0.7943,1,0,0.1508714499230724
24076,1.0400277777777778,1,2,0.6642667572621255
7072,0.95794,1,1,0.3763114668848143
21387,1.5,1,0,0.19382146594858216
26028,0.0013,0,-1,0.19095073579409216
9189,0.0073333333333333,0,-1,0.191350481012813
29070,0.0,0,-2,0.06934303430315072
20019,0.8413307692307692,1,0,0.15347159268658875
7210,0.2399869565217391,1,0,0.12289212698463876
19553,0.025,0,-1,0.19252467856219502
6595,0.0159375,0,-1,0.1919216642818898
3769,0.0,0,-2,0.06934303430315072
6062,0.9181533333333334,1,2,0.6525211721526077
25705,0.0030461538461538,1,2,0.5592176675340832
21489,0.5332142857142858,1,0,0.13709081208695997
12199,0.853535,1,0,0.15415228286634924
2616,0.0297133333333333,1,0,0.11350466742650357
2382,0.2392975,1,0,0.12286028366726877
17702,0.0250305555555555,0,-1,0.19252671415233036
1296,0.355628125,1,0,0.12833432796112154
21912,0.123676923076923,1,0,0.11761980991460097
9567,0.6969,1,1,0.3504418016433179
17468,0.8425111111111111,1,0,0.1535373185368671
27455,0.9472,1,1,0.3752318881856087
305,0.004355,0,-1,0.19115306843264174
15060,0.9082857142857144,1,0,0.15723641523492982
28015,0.0368466666666666,1,0,0.11381261621445705
3917,1.01902,1,2,0.6622560932913828
2471,0.6993214285714285,1,2,0.6309660676971622
20442,0.6414347826086957,1,0,0.14266983355221557
20166,0.03808,0,-2,0.07040357002055303
4762,1.002425,1,0,0.16265642404012054
6242,0.8425148148148148,1,0,0.15353752480920066
28409,0.467444,1,0,0.13379063038154204
8228,1.0365727272727272,1,0,0.16465933139753952
8685,0.00976,0,-2,0.0696134347202979
12139,0.84112,1,0,0.1534598586917242
12619,0.0347933333333333,0,-1,0.19317794309138417
7123,0.4748820512820513,1,2,0.6083029086277181
27555,0.0,1,1,0.2858264110041178
8643,0.0274125,1,0,0.11340549462741067
12362,0.93295,1,1,0.3738014006307522
1795,0.0064666666666666,0,-1,0.191293019780159
654,0.0,1,1,0.2858264110041178
4967,0.91964,1,0,0.15788225607647302
26931,0.2625,1,0,0.12393582187187968
27490,0.9511928571428572,1,0,0.15968832613556228
28629,0.8770375,1,0,0.15547008633425402
14758,0.9298666666666666,1,2,0.653658414241405
15235,0.2040333333333333,1,0,0.1212410098060935
10006,0.3253321428571428,1,0,0.12688900817899873
15891,0.9729333333333332,1,2,0.6578245878285943
28425,0.5649136363636363,1,0,0.1387057139105539
12574,0.0032,0,-1,0.19107655354447886
7401,0.1549125,1,0,0.11901614787198275
24871,1.1008588235294117,1,0,0.16848363867370214
4398,0.03321875,0,-1,0.19307279684574666
698,0.0976888888888889,0,-1,0.19741357198048845
27673,0.95308,1,0,0.15979687382859925
29843,0.0389938775510204,0,-1,0.19345865666309175
25779,0.0,1,1,0.2858264110041178
7601,0.0,1,1,0.2858264110041178
23867,0.8263055555555555,1,0,0.15263694439389622
10423,0.06883,1,0,0.11520231423466631
20736,0.0039,0,-1,0.1911229234110797
23887,0.1272230769230769,1,0,0.11777761786700473
5803,0.0745,1,0,0.11545021450993986
1989,0.9710642857142856,1,2,0.6576442790438395
26662,1.0028,1,0,0.16267831236184838
19653,0.01886,0,-2,0.0698664283492613
22306,0.0228075,1,0,0.1132072323143225
24145,0.9744666666666668,1,0,0.16103120464285045
17810,0.0450857142857142,0,-1,0.19386631209081728
7394,1.07224,1,0,0.16677245952672098
15211,0.01285625,0,-1,0.1917169677677465
5171,0.0,1,1,0.2858264110041178
15997,0.9745071428571428,1,0,0.16103354801235478
18745,0.9879318181818182,1,0,0.16181229074218495
23165,0.0182,0,-1,0.1920720749015748
16493,0.67873,1,0,0.14463588180529782
27564,0.9320384615384616,1,0,0.15858995054295047
14342,0.0014666666666666,0,-1,0.1909617699058613
14525,0.0007263157894736,0,-2,0.06936312333063187
28052,0.5402333333333333,1,0,0.13744702394497563
23657,0.62185,1,1,0.343156522203659
21536,0.09072,1,2,0.5684570238854934
4624,1.0452,1,0,0.16516847994118908
9646,0.0021083333333333,0,-1,0.19100425578392277
3280,0.1101588235294117,0,-2,0.07245211718689311
23017,0.0107230769230769,0,-1,0.1915753523803074
1676,1.5,1,0,0.19382146594858216
2157,1.0545620689655173,1,0,0.16572242130121795
28191,0.0426,1,0,0.1140615201315668
24091,0.0106923076923076,0,-1,0.19157331028131225
8291,0.3678777777777778,1,0,0.12892269243570206
13634,0.90825,1,0,0.1572343871724716
26668,0.9419,1,0,0.15915467574927292
17296,0.0,0,-2,0.06934303430315072
7764,0.46891,1,0,0.1338634528169934
14027,0.337325,1,0,0.12745947642525546
24629,0.94735,1,0,0.15946747119045837
20013,0.013075,0,-1,0.19173149448104687
8596,1.07235,1,1,0.3878863364481233
9394,0.8359882352941177,1,0,0.15317438847308482
18157,0.9252818181818182,1,0,0.15820396797653932
17880,0.0,1,1,0.2858264110041178
15791,0.4601,1,0,0.1334263268458516
5149,0.0648,1,1,0.2915284006924507
23045,0.03235,1,0,0.11361840862327376
5175,0.9515125,0,-1,0.2617972114526231
28219,1.00755,1,0,0.162955769880675
132,0.0003958333333333,1,1,0.2858610381759264
26057,0.58127,1,0,0.1395452025636203
24079,0.034525,0,-2,0.07030393150364803
22203,0.135134375,1,1,0.29779249193636825
13095,0.971,1,1,0.37762590678289204
18699,0.0,1,1,0.2858264110041178
18809,0.0522285714285714,1,0,0.1144791377747173
1936,0.9778043478260868,1,0,0.16122453229272282
20767,1.0092076923076925,1,0,0.16305268885010285
20558,0.146595238095238,1,0,0.11864294312029396
24189,0.9463,1,0,0.15940716913381459
16402,0.7769666666666667,1,0,0.14992233554407397
4771,0.0,1,1,0.2858264110041178
15794,0.7665833333333333,1,0,0.14935613824837166
15250,0.000832,0,-1,0.1909197546124714
26842,0.968140625,1,0,0.1606652970039913
14090,0.4995842105263158,1,0,0.1353948698121617
5644,0.0416666666666666,0,-1,0.19363743491969868
13175,0.97101,1,0,0.16083118253373918
25154,0.40586,1,1,0.3226068142414824
853,0.608,1,0,0.14092627597369145
7127,0.0786,0,-1,0.19612069813980199
4770,0.87791,1,3,0.8538744434626757
27859,0.2734454545454545,1,2,0.5875538436027129
12811,0.55592,1,1,0.33681678928819825
14604,0.9921,1,0,0.1620546973738546
8658,0.366525,1,0,0.12885760429870516
24450,0.0012157894736842,0,-1,0.19094516084916785
9634,0.9293,1,0,0.15843342013089304
7101,0.72616,1,0,0.1471686539071255
7073,0.0,0,-2,0.06934303430315072
27096,0.3164285714285714,0,-1,0.21268741080377207
10531,0.0043722222222222,0,-1,0.19115420952431014
607,0.18428,1,0,0.12034203053013343
8727,0.02265,0,-1,0.1923681722799818
22902,0.4378333333333333,1,0,0.13232690276431475
18180,0.0041666666666666,0,-1,0.19114059038258377
14439,0.1825666666666666,0,-1,0.20324001435087824
16323,0.0,1,1,0.2858264110041178
4713,0.9134833333333332,1,0,0.15753179285759727
7091,0.9544833333333334,1,0,0.15987763172549266
25572,0.1996666666666666,1,0,0.12104178460174922
8852,0.07365,0,-1,0.19578648601780338
26468,0.41088,1,0,0.13100635456538223
20392,0.3407,1,0,0.1276204105860353
13050,1.02842,1,1,0.3834261598882583
19719,0.3888133333333333,1,0,0.12993357012523082
3454,0.05044,1,0,0.11440146195494538
18414,0.4579333333333333,1,0,0.13331900848245223
6656,0.008202,0,-1,0.19140808806909076
23523,0.9419466666666668,1,0,0.15915735200738404
3794,0.0042720930232558,0,-2,0.06946127264542035
6156,0.0055,0,-1,0.1912289439477335
1979,0.10955,0,-1,0.1982201464228028
20225,0.99068,1,3,0.8598016393148791
22047,0.316747619047619,1,0,0.1264820064780294
29946,0.9552666666666668,1,0,0.15992272473127342
26904,0.0720785714285714,1,1,0.2921730363728607
15597,1.0919333333333334,1,0,0.1679484677827763
19748,0.0839888888888888,0,-1,0.1964850331671544
22876,0.6342428571428571,1,0,0.1422932773392839
9816,0.94876,1,1,0.37538862179718735
18644,0.053015,0,-1,0.19439790332073675
1426,0.0026333333333333,0,-1,0.19103902232735465
19027,0.7987375,1,0,0.1511152253403838
26549,0.0091888888888888,0,-2,0.06959758527391169
20279,0.0,0,-2,0.06934303430315072
28490,0.1884818181818182,1,0,0.12053277328348708
8924,0.0050260869565217,0,-1,0.19119753644583246
202,0.1937357142857143,1,0,0.12077164242354406
27277,0.222055,1,2,0.5822069599027458
12683,0.2749,1,1,0.31046675701711524
25261,0.4419111111111111,1,1,0.32599212805979766
22947,1.4683857142857142,1,0,0.19171334819184285
7285,0.6188,1,1,0.3428619799221117
7841,0.0421266666666666,1,0,0.11404102462995605
14647,0.84615,1,2,0.6454925150297026
26769,0.11065,1,0,0.11704166911183546
5099,0.1628666666666666,1,0,0.11937400955127844
10957,0.0278375,1,0,0.11342380770689502
3611,0.9723380952380952,1,0,0.16090800980014563
29597,0.054375,0,-2,0.07086195379306508
9802,0.3824,1,0,0.12962318665474842
18057,0.042752,0,-2,0.07053471396827404
24228,0.7014967741935484,1,0,0.14584708271314095
2687,0.1889777777777777,1,0,0.12055530471951201
14875,0.9756461538461538,1,0,0.16109950236498033
10181,0.643525,1,2,0.6253813296932417
26288,0.0682782608695652,1,0,0.11517821616837957
19383,0.0052166666666666,0,-1,0.19121016620624448
23244,0.9135428571428572,1,0,0.15753517817183726
20954,1.3282,1,0,0.1825762880536501
10885,0.0086066666666666,0,-1,0.19143492872286866
25754,0.0,1,1,0.2858264110041178
29061,0.9772466666666668,1,0,0.1611922168287343
21,0.2950615384615385,1,0,0.125458816220143
27608,0.6670285714285714,1,0,0.14401661957703066
10810,0.0,1,1,0.2858264110041178
15178,0.168,1,0,0.11960545417526153
10538,0.123895,0,-1,0.1991989403668383
16773,1.0866,1,1,0.38933721226508816
15406,1.0197769230769231,1,0,0.16367172320345158
